,Jan,Feb,Mar,Apr,Oct,Nov,Dec
633,3.856802222,6.561183553,3.51349975,3.397601502,3.683804743,3.760279891,3.818135787
634,5.820602327,6.943698171,3.460071733,3.534276544,6.830834025,3.825258923,4.880042101
635,5.696430685,5.142550127,3.728406222,3.358661674,4.841596939,4.901647841,3.650722829
636,4.389378093,5.074770472,4.254332335,3.471813282,5.784199124,3.848131375,4.049404339
637,4.400604859,5.373492398,3.729134407,3.578637189,5.395991713,4.645052251,6.480508977
638,4.378620174,4.256000559,4.245037857,3.61118426,3.948426742,6.949878451,3.585236795
639,4.316804011,3.800783038,3.525023017,3.265469555,5.939112303,5.07012663,3.677575333
640,4.497411232,5.455838508,3.788456826,3.659507882,5.920472908,6.432137367,4.020863619
641,3.779267531,5.717975585,3.851090026,3.629030633,4.767675432,5.974068833,3.319644703
642,4.61258964,5.365975865,3.585697244,3.18272542,4.223117581,4.86475281,5.265670674
643,4.665460014,3.454109214,3.778449411,3.709694307,4.748049387,6.04196715,5.908189672
644,4.663839739,4.05385213,4.249333573,3.715331829,4.456732143,5.24477564,3.986231117
645,5.479482936,3.882651702,4.049888858,4.196180406,3.123075492,4.357441548,4.456420098
646,6.396036729,4.978585655,3.966716067,3.725494924,6.648447912,6.622107991,4.287960315
647,4.343793834,6.513059714,3.752921017,3.205191712,2.676365687,4.153716439,3.679078968
648,4.282238703,6.207317562,3.436506857,4.188280555,5.874592373,4.084184254,3.374862957
649,3.400766009,4.556630232,4.351489413,3.007705093,3.151949586,5.409890584,3.408727523
650,5.79034532,3.977402877,3.565248075,3.25207621,4.031864141,6.046033663,6.319347881
651,4.116673222,5.692891401,5.015238613,4.166932687,4.667835494,4.550737643,4.674202712
652,4.334594895,5.898935179,3.342851742,4.033510554,3.264310352,6.778110209,3.516022718
653,4.501301671,4.475466545,3.707729524,3.267654465,3.729565981,3.768706293,5.484857321
654,4.27885294,3.658348339,3.53397062,3.445680674,5.957718804,3.915249237,4.224929608
655,3.846324438,6.471661054,5.048105016,3.764438555,4.921110853,4.168240385,8.36363938
656,4.084850434,4.25655527,4.020157803,3.392063456,4.632205216,4.566462501,7.588276701
657,4.238944135,4.895179128,3.593014791,3.66476258,3.334876146,4.655619625,4.642394369
658,4.946935736,3.583831206,4.494127238,4.070101942,5.860800982,3.856951423,5.225147274
659,4.680523088,3.43210751,4.133516001,3.541713068,3.548127101,4.851788879,5.851302248
660,5.066567226,5.758258257,3.461614473,4.281302053,4.946116785,4.940351403,3.545627504
661,4.112262032,3.754350196,3.565565136,3.842108508,4.695928448,4.614231957,4.195436859
662,3.286261639,6.875355072,4.053814158,3.798475253,6.438201727,4.132688117,5.202504626
663,4.535245915,5.584602316,5.307047006,3.306903623,5.397682131,4.833224634,3.80039602
664,4.104372779,4.074657467,4.620455045,3.134279113,3.284882481,4.289944113,5.201364407
665,4.672592212,3.766465478,3.752052731,3.995705802,5.818054912,3.92659702,4.316405598
666,5.083452814,4.746830895,4.03949792,4.066244215,6.629651681,4.205067415,8.605562576
667,4.487918249,6.466560828,3.540022769,3.434117572,3.336567909,5.145260208,4.864774365
668,5.190368869,5.353069351,4.082945291,3.645148644,6.744267137,5.594245597,5.685756613
669,4.765491795,4.765492098,4.173254737,4.064030405,7.03630767,4.383775831,4.06721774
670,3.394962176,6.448599749,3.346570065,3.050241199,3.436244671,4.5253703,3.591490861
671,5.224491315,4.97801861,4.228021943,3.754010863,3.974105593,4.2493022,5.458014647
672,5.55838948,4.720986162,4.725749632,3.327774201,4.660274829,5.644617485,4.037514451
673,3.817844215,6.156832138,4.747241808,4.120799385,3.211360906,4.477097548,3.576098245
674,4.031635659,4.90176997,3.242294151,3.410776892,2.879346191,7.988761244,6.449657883
675,4.557872181,3.714377765,3.501171364,4.188428654,3.31351694,6.795073194,4.736899853
676,6.816552579,3.704931181,3.427431979,3.610536015,4.918179491,4.146902459,4.029459557
677,3.972005468,4.273301751,3.7902466,3.810092624,5.10019057,4.532657076,6.090236296
678,4.576120023,3.429754528,3.418521659,3.744751474,2.457769648,5.075060373,5.620820454
679,6.441937447,6.236807245,4.08663281,3.640133172,4.222216662,4.982152425,4.322576501
680,4.439833749,3.296825423,5.129068736,4.084603949,4.316559124,3.876153146,5.120218104
681,3.650080518,5.041732118,3.221345005,3.897029269,4.952148928,6.257134583,3.899405178
682,4.317255423,3.377286711,4.720428926,3.394938456,4.149102331,4.824216482,3.946336333
683,3.932989494,6.137283844,3.461956168,4.208749338,4.581227978,3.785419581,4.275727894
684,5.210526993,4.287969903,3.970942435,3.833608643,5.774867145,6.208611791,6.265147302
685,4.732262366,4.117199441,4.804699877,4.002326289,6.222248884,5.587952276,3.95990163
686,4.11367524,4.236750891,5.014253703,3.421604057,4.366233275,8.542105685,4.839048856
687,3.589268066,4.180093795,4.381009217,4.373088252,2.943044111,6.546360638,6.622220398
688,5.03638099,4.308667186,4.751324775,3.877455427,5.160320393,5.591185567,6.858607364
689,4.018454168,3.389715741,3.567322299,3.817877961,6.128677182,4.531496099,6.885579705
690,4.822501332,5.114734983,3.763529814,4.327164343,4.042555822,6.99565598,4.054300006
691,3.342526981,3.356597452,3.974038838,3.628496337,3.028805324,7.218508699,6.573222685
692,3.308683537,3.734631502,3.462032046,3.996430855,5.373035825,4.881074166,3.515258065
693,5.709824639,4.428407959,3.747418886,3.983587089,4.331926801,4.773047981,5.548876537
694,5.957301003,4.594630176,4.097311634,3.547432222,4.411440795,3.839728213,7.499830348
695,5.179647251,3.625894762,3.321630615,3.839289433,3.539169961,8.598006884,5.372140677
696,5.400724193,5.051857869,4.3201308,3.615624176,5.813990966,8.123974936,5.535075312
697,3.841169164,3.274549202,4.392539013,3.47960194,5.468102515,4.297918987,5.592912169
698,3.506157891,4.178192336,3.58194659,4.064524524,3.61167195,3.866826951,3.692451925
699,3.500677714,4.351555648,3.745394165,4.218683702,3.269333007,5.736862259,5.302476183
700,3.73474337,3.533921812,4.586514723,3.824157082,4.788376859,5.373154731,5.117738
701,3.628799829,4.165727874,4.22686763,3.782185247,3.602844731,4.082143054,4.367501934
702,3.729892852,5.085935878,3.997681543,3.686883229,3.317953935,4.944172544,5.286500963
703,6.124800063,4.053323669,4.122729233,3.960375334,4.391615371,5.750514815,4.541026926
704,4.019378082,3.757850708,3.43268168,3.484193257,6.92042203,3.895072634,6.45926409
705,4.849580239,5.090536769,3.901970077,3.802425269,3.243169376,5.38615749,3.410153757
706,4.44611101,5.873351263,4.256727996,4.163732677,4.672488608,8.117263026,6.167611772
707,3.875151638,3.749848184,3.639208496,4.181424454,6.748869256,4.601977455,6.717393127
708,3.145906525,3.434304759,4.81854066,3.884725948,6.107598823,4.836753523,3.299680746
709,5.246196905,5.826504114,3.76128267,3.488575512,5.517077875,5.418170919,4.315614707
710,5.661638259,5.973764852,3.779895351,3.360977127,4.64482283,3.788880335,3.305332618
711,4.668130329,4.593109845,3.41428852,3.832076735,6.506290743,4.613702881,4.268837483
712,4.983959618,5.114517847,3.428636283,3.450371934,4.239526054,4.39643541,4.307008972
713,6.526665141,5.926674158,3.575813157,3.83204175,4.862510689,5.169005804,5.216991812
714,4.563865621,5.07067051,3.389589828,3.350283399,5.536115357,8.467998658,6.265132487
715,4.269972583,4.70358558,3.519934568,3.500894868,6.41082774,4.472403831,5.075899134
716,4.162166429,6.345497731,4.672619567,3.2364529,7.114158037,3.982358783,4.407844933
717,4.93300691,4.151842127,3.259503185,3.754033787,6.039993497,4.675126757,4.942528153
718,3.686561529,4.800664119,3.375338918,3.584492799,3.401590761,4.600609062,4.086933913
719,5.035670169,4.49615588,4.978704376,3.740375235,4.423301355,5.21523446,4.854649512
720,4.805524916,4.800131653,4.013461735,3.55088987,4.753884099,4.659610145,6.610783274
721,3.464437463,4.028569886,3.338290177,3.758002274,7.007936816,6.538663874,4.390810348
722,3.675000656,3.852538014,4.27148125,3.141641781,3.361050331,3.804687587,5.057004656
723,3.899913332,3.289838066,3.802968032,3.889403314,7.114638644,6.571554783,5.086537752
724,5.8275803,3.747852294,3.801624856,3.966898318,4.393330618,3.73837373,6.853687362
725,4.509730994,5.504199937,3.601281925,4.007420169,4.528196665,3.721183957,4.359644203
726,5.363061256,4.032193062,5.086599684,3.403245107,5.038122886,4.681712727,3.907891482
727,3.294713114,5.968494981,3.540045628,3.788830694,4.484789152,5.704132922,3.562203566
728,3.121696994,3.321295308,3.391403687,3.803853515,3.130601527,4.429492102,5.695817273
729,3.277994349,4.814690021,4.405309191,3.65782396,5.955990096,7.359125815,7.536399022
730,4.072374449,4.632339443,4.90587922,4.042653838,3.660888433,5.912695775,6.705958277
731,4.325363314,6.578609276,5.316488657,3.830900996,5.466897704,5.872579478,7.928311709
732,5.977359668,5.039231459,4.841180143,3.793952017,3.826275032,8.121344502,5.561030044
733,5.44288446,4.160319809,3.473675474,3.65319409,3.664810588,4.967325036,5.14016294
734,5.398824991,3.340194009,3.969944767,3.854698089,2.768927476,5.975708198,4.063036509
735,5.01191138,6.778576202,3.499326737,3.64888792,2.711217974,4.439762471,6.106503111
736,4.303621365,5.896793342,3.885323357,3.169473246,4.668824393,6.274134536,6.574047751
737,4.150870312,6.151644192,3.277864137,3.260062794,5.503956359,7.93352407,5.95229366
738,4.158578307,4.476618382,4.112728357,3.987442984,4.226348902,4.652284208,6.403054469
739,5.814265954,4.091952705,4.911199503,3.476446965,4.120501159,7.130372981,7.050415108
740,4.732251161,4.949061159,4.117035913,3.936658507,5.947931904,6.803423977,4.534361551
741,4.759893067,4.005649332,4.14996793,3.772674786,3.09972574,5.24866193,6.173391583
742,2.957375541,4.616593676,5.019814956,3.396920819,4.56233962,4.405679871,5.80573684
743,5.569145577,4.022421507,4.1810657,3.640938028,2.689690394,6.515726291,4.914787378
744,4.012353939,5.244885459,3.726873813,3.812876668,3.846514349,4.929268926,5.88103887
745,6.263473827,3.52554443,4.474896841,3.267241349,4.460453621,5.017035195,4.021983267
746,5.583983086,4.152001664,3.750003097,4.097667519,3.580346027,7.030510689,4.516519926
747,4.344755121,4.239056777,3.772292383,3.859526963,3.995304135,6.616404306,5.542120154
748,6.019992265,3.748310906,4.039156234,3.35877448,5.415119546,5.435180474,5.927677893
749,5.324643295,5.437445262,4.781904953,3.006238876,3.865680985,5.512809454,5.135015969
750,6.292223933,6.756003541,4.102635284,3.707445264,6.125790628,5.421225484,6.734915975
751,4.14620101,4.865988278,3.472444793,3.696065327,6.222608341,7.184844586,7.407388566
752,3.178924998,6.283563976,4.724921056,4.101121604,4.256624447,4.934972681,5.585878682
753,4.048311864,5.060470952,3.876092386,4.098088122,4.690598682,5.25577158,3.424470942
754,5.021212815,5.200078194,4.399711482,4.342731002,6.330902358,4.133517001,7.038225942
755,5.795538337,3.601070915,5.14773398,3.441582311,2.900815757,6.60519487,5.418961209
756,6.726082421,3.413673326,3.560715763,3.867609482,4.514870311,3.791665739,7.138456545
757,6.200958704,6.223352998,3.904875175,3.478573203,3.238506857,3.838351692,5.399630271
758,4.080840383,5.117591536,4.161301744,3.601967701,6.506119336,4.629119811,4.669799408
759,4.420228944,3.64442379,3.623226368,3.597796841,4.087562998,6.27752788,5.091026562
760,3.642536895,3.590647947,3.645018586,3.787621454,3.784437238,6.933110243,4.983585748
761,3.989243419,4.696606437,4.516655143,4.186425978,3.697742413,5.575039185,4.571784476
762,5.019011079,6.291866795,4.745498181,3.731389038,4.129568065,5.467722735,6.5181702
763,3.399003044,5.421058493,4.79549681,3.452110154,5.537082642,4.565455089,5.634545677
764,4.432397721,6.479363786,3.343698912,3.742528971,2.682965249,4.440443937,4.22964891
765,4.462546892,3.827643997,3.945528289,3.705573221,4.091204714,5.362246928,3.669153065
766,4.753619419,5.722833402,3.712497296,3.991185356,5.490282618,4.436563675,3.76791182
767,3.121312562,4.693102085,3.613925138,4.168855072,4.886965082,4.381060606,7.653495016
768,4.820871426,6.024432448,3.661475395,4.041456409,5.592926843,7.378819842,4.360402239
769,3.8111964,3.338154236,4.52909379,3.910622493,3.014938744,4.677875214,8.196996245
770,4.896863326,5.701226127,3.787755638,3.546253372,5.579506355,3.947107418,6.632553754
771,4.239406632,3.899231271,4.113149856,3.375868639,5.609505598,6.29676531,5.437049885
772,3.99574363,4.306508248,4.484385347,3.255411028,4.896736795,5.58855933,6.955414695
773,5.857305531,4.095559221,3.495145773,3.560582886,5.306724689,5.805677148,5.036832319
774,5.773182674,6.224110662,3.574252897,3.94240009,3.609231896,5.541697822,6.513840753
775,4.228877369,5.211551417,3.704902164,4.176530677,6.439692764,6.258402935,4.932409004
776,5.268215425,3.723379702,4.077056114,3.631044794,3.442497322,4.023631789,4.846014657
777,3.724077238,5.412841215,4.575388375,3.470428488,4.628450578,8.553009633,6.200533503
778,5.997368369,4.670797328,3.667708466,3.354654857,7.298782236,4.691849879,7.273312122
779,3.746446016,3.542560727,3.609756646,4.160544215,4.738869551,4.028435502,3.796518686
780,5.189341453,4.94592317,4.577071065,3.530795337,5.223758524,7.39909839,8.155380307
781,5.080530256,5.312534114,3.858187703,3.047598515,3.684999471,6.057737254,8.378645985
782,6.355583165,3.48609722,3.414131424,3.951410437,4.438711428,6.344144495,4.926934736
783,4.324710237,3.85535781,4.927628318,3.962163851,7.33392147,3.814772089,4.391781958
784,4.369121955,4.506106268,3.641121618,4.348562206,2.814370741,4.394856875,6.040470458
785,3.407951436,4.34716793,3.582898833,3.609111649,3.147082525,4.969921861,3.422131484
786,5.273706619,4.615650473,4.176063543,3.434897953,3.42084652,6.175750215,6.925212358
787,4.799414161,3.716856241,4.256225861,3.049803429,3.164652473,4.286379278,5.563552661
788,3.784573207,3.997783595,4.091653552,3.694486716,5.98166645,4.780256939,5.758052052
789,4.114506681,3.777274178,4.910998317,3.815271051,3.201497905,3.862968465,5.283238744
790,4.622101684,5.194254706,3.827874954,3.258918246,5.201958647,3.801392784,3.475120521
791,5.109271121,3.477270808,4.809337825,3.29580662,4.569471771,5.836091302,4.56958297
792,6.234606874,3.429579453,3.281524308,3.607200784,4.166574,4.403040668,3.518543982
793,5.380365422,6.444541779,3.630833571,3.24136586,4.508015772,6.886370324,6.104599081
794,5.59330901,4.529475809,3.707302586,3.831221969,3.939091235,4.738613613,4.209170957
795,5.664297871,3.305003882,3.51351739,3.982951039,4.416350125,7.5726971,4.010370577
796,4.1003843,5.089527234,4.215364071,3.639968426,3.270494246,4.854904931,4.921385354
797,3.991912495,4.270978548,3.53635143,3.630023506,3.815682225,4.880068049,7.759125464
798,4.964474546,5.566470877,3.526239336,3.997317351,3.102281914,6.42260208,6.853305276
799,6.805056361,4.744836593,4.406400832,3.404379528,2.973323118,5.061119239,5.080657057
800,3.496268291,4.858589245,4.024569135,4.010605879,4.983918912,6.60316519,3.719434727
801,4.54175612,6.733388596,3.856374507,3.962110675,5.317034792,4.902241478,3.667743398
802,4.450083472,6.150651926,4.160331167,3.968223855,7.219843836,4.686237395,5.03210511
803,3.808378037,6.615981955,4.617576954,3.805512797,4.235040748,5.517573023,5.718156011
804,3.890049991,3.90051794,4.486043832,4.109605597,3.769794911,4.156880787,3.724377675
805,3.229312827,4.0008384,3.767501758,3.713174138,4.285032877,4.410136245,5.052780786
806,3.76904302,3.444372486,4.073442387,3.839030506,6.298150885,6.919195373,3.668958879
807,5.849790411,3.546142826,4.421569285,3.320638149,4.521377983,6.385199463,4.148984875
808,6.295959224,3.800643682,4.576731935,3.393586002,6.525045926,5.266004046,6.355701786
809,3.344174859,4.755525809,3.705805541,3.982612704,3.476969537,4.719658498,5.882857919
810,3.337194217,4.722686893,3.83239097,4.001295072,5.93994348,7.002946382,5.912658113
811,4.765775699,4.56135983,3.955404469,3.813549133,4.341448448,6.458873743,8.000100463
812,4.53345243,4.913664586,3.344577748,3.753637346,4.09452579,5.758040154,4.52086871
813,6.516466464,3.526176876,3.599982387,3.877500084,5.266250703,4.637360851,8.073631387
814,3.794515993,5.357183626,3.921372166,3.905614131,2.622048009,3.703261304,4.306668482
815,5.466953013,3.45508999,4.138973921,3.328621378,7.100507592,3.952822937,7.47655113
816,3.984852619,3.901673757,3.550788021,3.379525454,3.013706307,5.528024371,4.058870442
817,4.516401576,4.579465882,4.177445546,3.735556139,2.454771255,5.83038844,4.104188272
818,5.708207566,3.475626067,4.260534504,3.49874538,5.590064209,6.654876263,4.634756091
819,3.875655564,4.462139314,3.651761708,3.450697541,6.972563945,5.531770621,3.259907794
820,3.321933024,5.506213034,3.253505578,3.749170144,3.82096693,3.881110063,4.809454617
821,4.551524309,4.16325324,4.51327594,3.712879599,5.463931947,4.374831618,6.559918051
822,3.846839216,4.211962046,4.5874102,3.546419872,4.785769628,4.543513327,4.599438535
823,3.340442422,3.534372735,3.856185565,3.544666156,5.138916599,5.999182476,6.619267197
824,4.358054911,3.423604862,3.428863289,3.067351451,5.059718449,5.706211766,6.725702687
825,5.205474859,5.97888728,3.527444349,3.812874064,4.46589866,6.444683667,4.715828252
826,6.815040784,4.810634805,3.455562284,3.948298785,7.185927308,3.71448529,3.439046508
827,4.101390292,4.03556581,4.977462419,3.860390334,4.693693958,6.168586696,4.12229609
828,4.65663413,4.430114178,4.568637737,3.716377629,6.131728249,6.777590314,5.965695019
829,3.323233174,3.947365792,4.600409169,3.803099963,3.588503338,4.384970676,7.664994959
830,4.419148953,4.213785629,3.792615291,3.337234624,4.162794132,7.087654006,3.953820332
831,6.74970046,5.131671311,3.753951313,3.386930695,5.714915871,5.272477865,5.633316771
832,6.175070742,4.676413229,3.40492657,4.237019366,3.489775338,4.850028929,7.977703394
833,5.468066502,5.78573259,4.287103413,3.289910035,3.157245502,6.422588595,4.017540604
834,4.820107732,4.554956648,4.413563287,3.348766008,7.663796402,6.385520487,6.246130511
835,3.234204665,4.402020695,3.852767091,4.177783284,3.770151103,3.999621538,4.991753418
836,5.733344217,4.203970497,4.647181517,3.81291807,3.371723698,7.416004824,4.310198706
837,5.851668666,4.030136024,4.717498312,3.697582561,3.341087101,5.71761094,6.153043633
838,4.945147497,4.17458168,4.758614471,3.504656915,3.490336756,6.998024819,3.438967948
839,5.055035161,5.129784624,4.14413356,3.207491151,6.171243827,5.212152842,6.379981582
840,4.158334241,3.468169786,3.342735028,3.754866476,4.580393591,6.737223803,6.057540109
841,4.323322936,4.621499596,4.172589676,3.62060048,5.579505485,6.135259994,4.273369973
842,4.878215503,6.563716419,3.769498259,3.535071869,6.170323381,5.90315158,5.005207355
843,4.146937188,6.13237604,3.688631262,3.676819778,6.192724304,8.291092993,7.234131981
844,4.988389344,3.345472003,3.552931669,3.734770705,2.784342199,3.710578456,7.644723438
845,3.955647169,6.985686252,4.080433895,3.807204585,6.257908801,4.436994046,4.01162361
846,3.353781367,5.218987809,4.631901012,3.5413997,4.59282602,5.921141378,7.253514162
847,6.1356979,3.355479755,4.000231826,3.909200297,3.647804427,4.2768651,4.089903293
848,4.402575185,3.794887504,3.625265815,3.448715425,4.885217766,4.009052989,3.839565964
849,6.467604085,3.365385506,5.195794741,4.363270304,5.780858866,4.256862576,3.455413224
850,6.731640908,4.736960431,3.684534525,3.682118261,3.92313214,6.759770904,7.314573287
851,4.118608631,5.159567912,3.521291215,4.153744432,6.08128253,6.241511436,4.541462921
852,3.906820267,3.354673945,3.433986256,3.056683515,2.818653899,7.991289877,4.389118947
853,4.243040953,6.680278772,3.755462012,3.44026502,6.547432778,4.476416171,4.630582826
854,4.565081879,5.636424219,3.863528863,3.709866086,3.777468076,5.781665943,4.008117242
855,3.945962045,6.352581265,4.404657347,3.981057246,4.427493371,5.029245187,5.050448179
856,4.222555656,6.200128111,3.359499838,3.895171585,5.428778681,3.756950995,4.027404033
857,3.785895135,5.796058978,4.403164627,3.454512887,4.572646919,7.188728825,5.939260121
858,4.550132759,5.445919382,4.26940935,3.660433273,3.719151672,7.226531245,4.373201057
859,3.736004166,3.54249488,3.445522903,4.113813154,6.280051731,4.778170709,4.783618151
860,4.223930932,3.514737095,4.971470715,3.856343661,6.17617038,4.486103871,5.386781008
861,5.230812114,4.905580779,4.211315042,4.051145328,6.46269242,6.548134705,8.266114281
862,6.613633103,5.527964898,3.354488901,4.177349682,6.936275045,7.096661671,4.129764792
863,5.335567744,3.862058175,4.512947276,3.654283582,3.789147864,3.876913549,4.531636145
864,4.900492314,3.906531743,4.955227146,3.807650667,3.898146691,5.895984129,7.806766608
865,3.666288894,6.35434934,3.635583855,3.899511254,2.55853838,5.768292595,5.809628624
866,4.539141498,4.948420213,3.924187555,3.725721801,3.754480771,5.219630983,6.756313798
867,3.659993372,5.509360206,3.393416654,4.126073912,5.417808648,4.952721182,5.102457392
868,3.775362654,3.410000907,4.911331941,3.069640542,5.432410011,6.072960069,3.879938508
869,3.673217263,5.551322085,3.813971484,3.556620577,5.194614211,6.36149316,5.27166892
870,4.459643588,5.707712332,3.737669727,3.988996872,2.634800595,4.787672303,5.042316033
871,4.90189843,3.47284216,3.710121369,3.644469938,5.325940946,4.264357835,3.293768544
872,4.003168323,5.366962584,3.598215265,3.383720004,3.091483494,3.841120727,5.81839492
873,4.052050028,6.310321823,3.60288771,3.686354049,4.099960821,4.156121179,3.577502568
874,6.083765491,3.820013908,3.610459814,3.670628323,5.992464799,5.339653797,4.004677156
875,4.609860053,6.198474659,3.471679358,3.780862974,4.223105701,6.850217957,6.745453201
876,5.141745181,5.651268169,3.88995649,3.902961171,5.096269139,4.739905381,5.33484033
877,3.526721613,3.704537317,4.763354011,3.459637604,5.621952359,7.709460091,4.677276248
878,3.664078805,3.803975882,3.849789378,3.81562828,3.534712487,4.400029093,5.616962454
879,4.341357888,5.359832655,3.619022979,3.621346498,5.642598826,6.520112591,4.863833489
880,3.506489815,3.602639959,5.146496719,4.213531432,5.904960826,7.31319085,5.695141493
881,4.339221235,3.613677679,3.749550919,3.931258564,6.435831662,3.850830372,3.334396647
882,4.893158499,3.638832715,3.408139759,3.405557281,3.687942036,7.217548442,7.230658523
883,3.593198118,5.038037324,4.326071083,3.759200311,5.279089398,4.030517902,4.685304213
884,4.735995977,4.133057445,3.471285278,3.537102021,3.741103703,4.650416253,6.214062444
885,3.375179654,3.932377715,3.271630836,4.048580441,4.849914618,5.396643152,4.891542559
886,2.961083485,6.91029135,3.797039843,3.373745876,3.28843016,7.56436861,6.464201272
887,3.594860102,4.35590247,3.727752751,3.81962496,4.052831847,4.156821737,3.493180919
888,5.690892692,3.574068555,4.704297638,3.933761306,5.947927978,7.103011931,6.095204092
889,4.349145193,3.302942809,5.085458113,3.830501984,3.271506463,6.65292099,3.671919898
890,4.968426854,4.388255347,4.406482031,3.663906622,3.595041841,3.992177996,4.31155493
891,4.422448768,4.519273598,4.563707625,3.832877588,3.180053264,5.523011985,3.565559852
892,5.436680017,3.436903554,4.699745632,4.145465844,4.115245657,3.954517395,4.342763411
893,5.6384074,6.30799313,3.960776743,3.958213467,4.641417857,5.591335024,6.839702335
894,6.18112545,3.756840993,4.608161624,4.225973262,4.239894267,5.022701983,4.94513834
895,4.748689025,6.453022047,4.161466586,4.252847418,4.65608909,5.157341341,4.336201659
896,4.407716457,5.581564903,3.490073009,3.571891025,3.630514174,4.68877163,6.233010833
897,3.872039731,5.010135601,4.492336119,4.234180317,3.178137502,5.839136602,5.261075164
898,5.219261715,4.422461962,3.607191915,3.39374211,6.267076408,7.529366075,4.666698138
899,4.333933341,4.435822199,4.195224912,3.351310306,6.142583864,6.094585579,6.706400404
900,4.359974894,5.486615496,4.955531664,3.773863155,4.626355852,5.034967301,5.080466619
901,5.301890577,5.797074083,4.199153473,3.922432644,3.77867821,5.178074937,4.651456709
902,3.164185523,4.514651575,3.888463683,3.764345267,3.087867103,5.761856761,5.997452293
903,4.981702985,4.330103328,3.537906758,3.503154166,4.009597518,6.648980028,6.649082228
904,3.849538568,3.854457463,4.043248517,3.774568037,7.040802739,4.151954014,4.010818571
905,3.540559851,3.353274044,3.365879816,3.699444802,7.326345678,5.615398391,8.444456058
906,4.804452358,3.676960298,3.851606881,3.80581485,5.75839365,4.946189316,3.792383483
907,3.617038633,4.212497401,3.645739171,3.839195355,4.676800019,6.650680898,3.353898048
908,4.027590397,3.911338694,4.356360104,3.336946064,5.594806856,3.729997088,4.922277823
909,4.421601081,3.365642142,3.649639797,3.214985349,3.192500601,6.147132269,4.318862175
910,3.656251475,3.838485195,4.110268516,3.272639469,5.630982866,8.143222654,4.159823854
911,3.52641116,4.771842874,4.597946927,4.178929101,4.742624208,6.883918441,6.769548649
912,5.086508545,4.475155771,4.225955452,3.784365825,6.07192591,7.103233609,5.044956422
913,5.644027045,5.048549893,3.621126532,3.531034503,5.917009105,4.615210389,5.144140583
914,4.0900556,5.583952002,4.852698154,3.903259953,3.078019515,6.729094141,6.136241157
915,5.943513715,3.471376721,3.632656871,3.548771824,3.525389321,5.26215877,5.808846475
916,5.381278017,3.347979583,5.335226287,3.541284895,4.310976129,4.068151353,4.570601319
917,3.829213597,4.744811027,3.408626146,3.848451782,7.410216778,7.023438862,5.277716255
918,5.25215709,5.321396832,3.929712599,3.779654524,4.569964229,4.304332415,5.60506055
919,4.155731408,3.401309796,4.240134058,3.247631666,4.756121391,7.258844357,4.165841629
920,5.024113631,3.454784962,5.240798153,3.756601489,3.894571463,4.305505468,3.688703859
921,6.357319594,6.226900005,3.281204848,3.922972395,3.66663618,6.766268165,5.290368302
922,4.192994404,5.925723998,5.142932854,3.86571952,4.245873681,6.181327223,6.120094066
923,4.917114715,6.140796194,5.019213557,3.597891814,4.135415871,4.40364924,3.75811682
924,4.350778079,3.277285745,4.534339148,3.19088085,3.135170398,3.922454127,6.156796485
925,5.227178229,3.979464037,3.462945164,4.016178294,2.949418152,5.865062223,6.209081923
926,4.530527503,4.081223314,4.76150061,3.804681366,3.596571792,4.036756623,4.220126918
927,4.888128328,6.022026399,3.365627688,3.817239723,3.718933398,4.954234745,5.6081744
928,4.74696101,4.272841045,3.810132145,3.241287186,6.261063004,5.400197373,8.617639016
929,4.658875985,3.624410328,3.519390594,3.742941011,6.844968458,8.407792329,6.022756014
930,5.047916754,5.662438633,3.725696247,3.55524111,5.426812797,6.060811862,4.97910173
931,5.706158438,3.345664408,3.628627958,3.835447872,3.887736938,6.957984072,5.39109853
932,4.472352092,5.768074335,5.017741695,3.468409284,3.7114717,4.104908339,6.699641647
933,5.762337143,5.239646948,4.857524449,3.465781558,3.254757532,4.017087209,3.913980926
934,3.91317424,5.284771883,4.548218521,4.033317665,4.544356739,7.045861351,8.614903611
935,5.159561846,4.695836918,4.929795307,3.908051551,4.230688749,7.107189086,3.579910145
936,5.170075486,4.27882177,3.929287738,3.982808005,6.517474758,5.813577645,5.095543937
937,4.000227032,5.507878298,3.685485758,3.554519684,3.494516877,4.888265352,7.104537413
938,5.313127989,4.820596046,3.843690322,4.072040858,3.197742363,4.109818164,6.974646902
939,6.038654819,3.521937737,4.415890747,3.560025361,3.593404314,4.253661134,5.411323423
940,4.3628792,4.55373731,4.16183661,3.66802353,3.836259957,4.107475881,4.107905879
941,5.547501238,5.111035915,5.155944482,3.655645792,3.546200722,6.369713101,3.831465636
942,5.438999374,4.041834254,3.629391353,3.279654159,4.194847431,4.478777785,3.853646587
943,5.199229195,5.372996672,3.707505082,3.62945462,4.292089902,4.304649419,3.696259099
944,5.747703736,4.645561478,4.331062178,3.494992925,5.892097372,4.263743846,5.841336898
945,4.466751943,4.279584575,3.633802936,3.725328373,4.253710987,6.101742086,6.821420525
946,5.481504062,4.089211617,3.669768712,4.099633892,3.093473113,5.936465728,3.608275422
947,5.874660372,3.793886743,3.77586524,3.851253997,4.101586012,5.382031651,3.573722934
948,3.986603661,3.590607524,4.222805562,3.817777976,2.851629724,6.277753821,6.570241427
949,3.374994053,4.645161305,4.057193595,3.921689148,5.234257797,6.306553615,4.4093663
